"Origin ID","Destination ID","Duration","Distance","Origin snap distance","Destination snap distance"
245,2,17.422,17041.2798,868.0913,80.7594
245,3,23.5156,22076.0977,868.0913,87.6054
245,4,21.817,20757.7531,868.0913,161.5849
245,5,20.9789,21391.4957,868.0913,159.266
246,1,30.7968,32833.3519,860.9775,502.6552
246,2,24.5434,23881.3725,860.9775,80.7594
246,3,10.1928,9568.8095,860.9775,87.6054
246,4,32.0744,34157.5942,860.9775,161.5849
246,5,29.5619,31647.6346,860.9775,159.266
247,1,27.0826,28354.6777,47.6159,502.6552
247,2,20.8291,20394.5111,47.6159,80.7594
247,3,14.9635,14047.4836,47.6159,87.6054
247,4,27.3037,29678.9201,47.6159,161.5849
247,5,25.8477,27168.9604,47.6159,159.266
248,1,33.3257,33313.9189,1369.2038,502.6552
248,2,30.2069,28357.7641,1369.2038,80.7594
248,3,14.398,13516.5686,1369.2038,87.6054
248,4,26.1469,26265.6965,1369.2038,161.5849
248,5,32.0908,32128.2016,1369.2038,159.266
249,1,26.4512,26860.2909,1158.7809,502.6552
249,2,23.3325,21904.1361,1158.7809,80.7594
249,3,21.2724,19970.1966,1158.7809,87.6054
249,4,21.3121,21726.8318,1158.7809,161.5849
249,5,25.2163,25674.5735,1158.7809,159.266
250,1,23.5712,24156.5936,1612.5472,502.6552
250,2,20.4525,19200.4388,1612.5472,80.7594
250,3,24.1524,22673.8939,1612.5472,87.6054
250,4,20.3518,19382.214,1612.5472,161.5849
250,5,22.3363,22970.8763,1612.5472,159.266
251,1,20.063,20863.1398,1297.6954,502.6552
251,2,18.7771,17627.6758,1297.6954,80.7594
251,3,27.6606,25967.3477,1297.6954,87.6054
251,4,16.8436,16088.7602,1297.6954,161.5849
251,5,18.8281,19677.4225,1297.6954,159.266
252,1,21.5862,23194.7595,919.1502,502.6552
252,2,15.3327,15234.5929,919.1502,80.7594
252,3,21.4264,20114.7239,919.1502,87.6054
252,4,21.8073,22719.127,919.1502,161.5849
252,5,20.3513,22009.0422,919.1502,159.266
253,1,17.8331,18464.64,1274.2448,502.6552
253,2,13.7718,12928.7068,1274.2448,80.7594
253,3,27.2506,26188.6707,1274.2448,87.6054
253,4,17.7317,18743.7204,1274.2448,161.5849
253,5,16.5982,17278.9227,1274.2448,159.266
254,1,24.859,25365.5615,289.7189,502.6552
254,2,23.5732,22130.0974,289.7189,80.7594
254,3,23.0862,21672.9974,289.7189,87.6054
254,4,17.4586,18109.2677,289.7189,161.5849
254,5,23.6241,24179.8442,289.7189,159.266
255,1,19.0725,19933.3179,1260.6058,502.6552
255,2,17.7867,16697.8539,1260.6058,80.7594
255,3,28.8727,27105.241,1260.6058,87.6054
255,4,15.8531,15158.9383,1260.6058,161.5849
255,5,17.8377,18747.6006,1260.6058,159.266
256,1,25.225,25709.1198,1166.362,502.6552
256,2,22.1062,20752.965,1166.362,80.7594
256,3,22.4986,21121.3677,1166.362,87.6054
256,4,22.0056,20934.7402,1166.362,161.5849
256,5,23.9901,24523.4025,1166.362,159.266
257,1,21.1135,21849.3104,800.4486,502.6552
257,2,19.8276,18613.8464,800.4486,80.7594
257,3,26.8318,25189.2484,800.4486,87.6054
257,4,17.3457,17074.9308,800.4486,161.5849
257,5,19.8786,20663.5931,800.4486,159.266
258,1,20.4308,21208.3917,2559.176,502.6552
258,2,19.1449,17972.9276,2559.176,80.7594
258,3,27.5145,25830.1672,2559.176,87.6054
258,4,17.2114,16434.0121,2559.176,161.5849
258,5,19.1959,20022.6744,2559.176,159.266
259,1,18.3776,19280.9487,1323.8115,502.6552
259,2,17.0918,16045.4846,1323.8115,80.7594
259,3,29.5676,27757.6102,1323.8115,87.6054
259,4,15.1582,14506.5691,1323.8115,161.5849
259,5,17.1428,18095.2314,1323.8115,159.266
260,1,16.53,17546.3981,943.034,502.6552
260,2,15.2441,14310.934,943.034,80.7594
260,3,31.1936,29284.0894,943.034,87.6054
260,4,13.3106,12772.0184,943.034,161.5849
260,5,15.2951,16360.6808,943.034,159.266
261,1,13.3356,14547.576,1386.3781,502.6552
261,2,14.6268,13731.4518,1386.3781,80.7594
261,3,32.0021,33347.2184,1386.3781,87.6054
261,4,8.3154,8082.5871,1386.3781,161.5849
261,5,12.1007,13361.8586,1386.3781,159.266
262,1,11.8593,14661.9274,515.924,502.6552
262,2,15.2294,14547.6287,515.924,80.7594
262,3,34.6292,36333.5253,515.924,87.6054
262,4,3.9068,3943.9399,515.924,161.5849
262,5,10.6244,13476.2101,515.924,159.266
263,1,10.7153,13588.0307,257.7362,502.6552
263,2,14.0854,14338.86,257.7362,80.7594
263,3,34.4068,36124.7567,257.7362,87.6054
263,4,2.7629,2870.0432,257.7362,161.5849
263,5,9.4804,12402.3134,257.7362,159.266
264,1,11.6611,12975.5928,630.5412,502.6552
264,2,12.9524,12159.4687,630.5412,80.7594
264,3,32.0853,33945.3654,630.5412,87.6054
264,4,5.0844,5049.4345,630.5412,161.5849
264,5,10.4262,11789.8755,630.5412,159.266
265,1,9.9146,11335.9392,245.4257,502.6552
265,2,13.1425,12337.9529,245.4257,80.7594
265,3,32.2755,34123.8496,245.4257,87.6054
265,4,5.1839,5914.6355,245.4257,161.5849
265,5,8.6797,10150.2219,245.4257,159.266
266,1,9.6361,13308.718,1019.6357,502.6552
266,2,13.0062,15352.0074,1019.6357,80.7594
266,3,33.4088,37137.9041,1019.6357,87.6054
266,4,1.6837,1856.8958,1019.6357,161.5849
266,5,8.4012,12123.0007,1019.6357,159.266
267,1,9.8017,12334.9517,374.7479,502.6552
267,2,13.1718,14487.2827,374.7479,80.7594
267,3,33.5743,36273.1794,374.7479,87.6054
267,4,3.4802,3543.4414,374.7479,161.5849
267,5,8.5668,11149.2344,374.7479,159.266
268,1,7.8519,11276.5853,436.3803,502.6552
268,2,11.222,15039.9919,436.3803,80.7594
268,3,31.6246,36825.8886,436.3803,87.6054
268,4,0.7872,1372.388,436.3803,161.5849
268,5,6.617,10090.868,436.3803,159.266
269,1,8.7812,9474.7632,563.1278,502.6552
269,2,14.9604,16543.7632,563.1278,80.7594
269,3,35.363,38727.9176,563.1278,87.6054
269,4,6.6742,6541.9376,563.1278,161.5849
269,5,9.8895,10798.4315,563.1278,159.266
270,1,9.3847,10041.2932,1067.8647,502.6552
270,2,15.5639,17110.2932,1067.8647,80.7594
270,3,35.9665,39221.3028,1067.8647,87.6054
270,4,6.0708,5975.4076,1067.8647,161.5849
270,5,10.4929,11364.9616,1067.8647,159.266
271,1,9.8094,10333.3246,528.0366,502.6552
271,2,15.2532,16947.4087,528.0366,80.7594
271,3,35.6558,38733.3054,528.0366,87.6054
271,4,5.551,5487.4102,528.0366,161.5849
271,5,10.6482,11656.9929,528.0366,159.266
272,1,10.2002,10700.1844,822.8098,502.6552
272,2,14.3163,16952.7466,822.8098,80.7594
272,3,34.7189,38738.6432,822.8098,87.6054
272,4,4.5841,4579.7039,822.8098,161.5849
272,5,9.7113,12003.6226,822.8098,159.266
273,1,10.093,10706.2866,632.3704,502.6552
273,2,16.2723,17775.2866,632.3704,80.7594
273,3,36.6748,39959.441,632.3704,87.6054
273,4,9.2126,8924.9332,632.3704,161.5849
273,5,11.2013,12029.955,632.3704,159.266
274,1,7.7975,8551.3176,272.7026,502.6552
274,2,13.9768,15620.3176,272.7026,80.7594
274,3,34.3793,37804.472,272.7026,87.6054
274,4,10.4127,10051.5684,272.7026,161.5849
274,5,8.9058,9874.9859,272.7026,159.266
275,1,7.8475,10754.835,208.8522,502.6552
275,2,14.8329,19118.5987,208.8522,80.7594
275,3,35.8133,41302.7531,208.8522,87.6054
275,4,12.6901,12453.7791,208.8522,161.5849
275,5,8.9558,12737.9759,208.8522,159.266
276,1,9.2851,12979.2126,721.6356,502.6552
276,2,12.6552,16742.6192,721.6356,80.7594
276,3,33.0578,38528.5159,721.6356,87.6054
276,4,1.3327,1527.3903,721.6356,161.5849
276,5,8.0502,11793.4953,721.6356,159.266
277,1,9.1317,13507.8143,1453.8321,502.6552
277,2,12.5018,17271.2209,1453.8321,80.7594
277,3,32.9044,38923.4242,1453.8321,87.6054
277,4,0.4926,858.841,1453.8321,161.5849
277,5,7.8968,12322.097,1453.8321,159.266
278,1,9.492,13173.4311,316.5029,502.6552
278,2,12.8621,16936.8378,316.5029,80.7594
278,3,33.2647,38722.7344,316.5029,87.6054
278,4,1.5396,1721.6089,316.5029,161.5849
278,5,8.2571,11987.7138,316.5029,159.266
279,1,10.133,11463.5747,238.4202,502.6552
279,2,13.5031,16189.3564,238.4202,80.7594
279,3,33.9057,37975.253,238.4202,87.6054
279,4,3.7709,3816.3137,238.4202,161.5849
279,5,8.8981,11240.2324,238.4202,159.266
280,1,13.3081,18493.312,2013.0715,502.6552
280,2,16.6782,21894.5141,2013.0715,80.7594
280,3,37.0808,39294.9932,2013.0715,87.6054
280,4,4.669,5844.3387,2013.0715,161.5849
280,5,12.0732,17307.5947,2013.0715,159.266
281,1,10.2493,10853.0168,573.1917,502.6552
281,2,16.4286,17922.0168,573.1917,80.7594
281,3,36.8311,40106.1712,573.1917,87.6054
281,4,9.3689,9071.6634,573.1917,161.5849
281,5,11.3576,12176.6852,573.1917,159.266
282,1,11.8221,12329.489,899.054,502.6552
282,2,18.0013,19398.489,899.054,80.7594
282,3,38.4039,41582.6434,899.054,87.6054
282,4,10.9417,10548.1356,899.054,161.5849
282,5,12.9303,13653.1573,899.054,159.266
283,1,11.9614,12460.2993,1868.1235,502.6552
283,2,18.1406,19529.2994,1868.1235,80.7594
283,3,38.5432,41713.4537,1868.1235,87.6054
283,4,11.081,10678.9459,1868.1235,161.5849
283,5,13.0697,13783.9677,1868.1235,159.266
284,1,10.5961,11178.5584,1988.2632,502.6552
284,2,16.7753,18247.5584,1988.2632,80.7594
284,3,37.1779,40431.7128,1988.2632,87.6054
284,4,9.7157,9397.205,1988.2632,161.5849
284,5,11.7044,12502.2267,1988.2632,159.266
285,1,13.8025,15297.1662,2560.4303,502.6552
285,2,20.7879,22366.1662,2560.4303,80.7594
285,3,41.5651,44550.3206,2560.4303,87.6054
285,4,14.1029,13515.8128,2560.4303,161.5849
285,5,14.9107,16620.8345,2560.4303,159.266
286,1,14.2653,14623.1785,1046.135,502.6552
286,2,20.4446,21692.1785,1046.135,80.7594
286,3,40.8471,43876.3329,1046.135,87.6054
286,4,13.3849,12841.8251,1046.135,161.5849
286,5,15.3736,15946.8469,1046.135,159.266
287,1,11.9498,14517.7063,820.1524,502.6552
287,2,18.9352,22484.1741,820.1524,80.7594
287,3,39.9155,44668.3284,820.1524,87.6054
287,4,15.741,15053.6478,820.1524,161.5849
287,5,13.058,16500.8471,820.1524,159.266
288,1,10.3826,10978.1577,768.7903,502.6552
288,2,16.5619,18047.1578,768.7903,80.7594
288,3,36.9644,40231.3121,768.7903,87.6054
288,4,9.5022,9196.8043,768.7903,161.5849
288,5,11.4909,12301.8261,768.7903,159.266
289,1,8.7429,11507.1676,494.7539,502.6552
289,2,15.7283,19473.6354,494.7539,80.7594
289,3,36.7087,41657.7897,494.7539,87.6054
289,4,12.5341,12043.1091,494.7539,161.5849
289,5,9.8512,13490.3084,494.7539,159.266
290,1,33.6657,36472.507,2082.9625,502.6552
290,2,27.4123,26574.664,2082.9625,80.7594
290,3,7.0921,6657.9267,2082.9625,87.6054
290,4,35.3333,38997.7142,2082.9625,161.5849
290,5,32.4308,35054.191,2082.9625,159.266
291,1,29.6677,36080.9129,1133.5254,502.6552
291,2,23.4143,25604.7927,1133.5254,80.7594
291,3,3.2135,3016.8051,1133.5254,87.6054
291,4,32.8462,38606.1201,1133.5254,161.5849
291,5,28.4328,34150.7024,1133.5254,159.266
292,1,29.6589,35639.4142,1826.4006,502.6552
292,2,23.4054,25596.5004,1826.4006,80.7594
292,3,0.4256,399.5511,1826.4006,87.6054
292,4,32.8374,38164.6214,1826.4006,161.5849
292,5,28.424,34142.41,1826.4006,159.266
293,1,22.9588,32425.4797,3139.8171,502.6552
293,2,16.7054,21777.5474,3139.8171,80.7594
293,3,13.6737,13950.3848,3139.8171,87.6054
293,4,26.1373,35433.9183,3139.8171,161.5849
293,5,21.724,30323.4571,3139.8171,159.266
294,1,28.2224,38480.573,1443.4844,502.6552
294,2,21.969,27832.6407,1443.4844,80.7594
294,3,8.4101,7895.2916,1443.4844,87.6054
294,4,31.4009,41489.0116,1443.4844,161.5849
294,5,26.9875,36378.5504,1443.4844,159.266
295,1,30.5454,42096.3684,186.226,502.6552
295,2,24.292,31448.4361,186.226,80.7594
295,3,14.4025,13520.7988,186.226,87.6054
295,4,33.7239,45104.807,186.226,161.5849
295,5,29.3106,39994.3458,186.226,159.266
296,1,29.7562,36163.9558,986.7841,502.6552
296,2,23.5027,25687.8357,986.7841,80.7594
296,3,3.302,3099.8481,986.7841,87.6054
296,4,32.9346,38689.1631,986.7841,161.5849
296,5,28.5213,34233.7454,986.7841,159.266
297,1,33.1606,40276.935,1078.5664,502.6552
297,2,26.9072,29629.0027,1078.5664,80.7594
297,3,8.6954,8163.1385,1078.5664,87.6054
297,4,36.3391,43285.3736,1078.5664,161.5849
297,5,31.9258,38174.9124,1078.5664,159.266
298,1,33.7918,40634.7387,1515.5939,502.6552
298,2,27.5384,30158.6185,1515.5939,80.7594
298,3,8.0643,7570.6309,1515.5939,87.6054
298,4,36.9703,43159.9459,1515.5939,161.5849
298,5,32.5569,38704.5282,1515.5939,159.266
299,1,26.2992,33835.5374,1030.3781,502.6552
299,2,20.0458,23187.6051,1030.3781,80.7594
299,3,8.4574,7939.6906,1030.3781,87.6054
299,4,29.4777,36843.976,1030.3781,161.5849
299,5,25.0643,31733.5148,1030.3781,159.266
300,1,29.5625,35982.1925,583.1216,502.6552
300,2,23.3091,25506.0723,583.1216,80.7594
300,3,3.1084,2918.0847,583.1216,87.6054
300,4,32.741,38507.3997,583.1216,161.5849
300,5,28.3277,34051.982,583.1216,159.266
301,1,25.598,32260.3678,552.6529,502.6552
301,2,19.3446,21784.2477,552.6529,80.7594
301,3,3.6352,3412.7016,552.6529,87.6054
301,4,28.7765,34785.5751,552.6529,161.5849
301,5,24.3631,30330.1574,552.6529,159.266
302,1,42.9215,42322.31,904.6838,502.6552
302,2,39.8027,37366.1552,904.6838,80.7594
302,3,28.5788,26829.3501,904.6838,87.6054
302,4,35.7427,35274.0877,904.6838,161.5849
302,5,41.6866,41136.5927,904.6838,159.266
303,1,42.629,42047.7588,2572.1816,502.6552
303,2,39.5103,37091.604,2572.1816,80.7594
303,3,27.4173,25738.9286,2572.1816,87.6054
303,4,35.4503,34999.5364,2572.1816,161.5849
303,5,41.3941,40862.0415,2572.1816,159.266
304,1,33.9218,36712.9529,3210.4296,502.6552
304,2,27.6684,26815.1098,3210.4296,80.7594
304,3,7.3482,6898.3726,3210.4296,87.6054
304,4,35.5894,39238.1601,3210.4296,161.5849
304,5,32.6869,35294.6369,3210.4296,159.266
305,1,34.0571,34000.5283,1894.9578,502.6552
305,2,30.9383,29044.3735,1894.9578,80.7594
305,3,18.8453,17691.6982,1894.9578,87.6054
305,4,26.8783,26952.306,1894.9578,161.5849
305,5,32.8222,32814.811,1894.9578,159.266
306,1,9.3485,10922.3691,49.7549,502.6552
306,2,8.3429,7832.1672,49.7549,80.7594
306,3,27.3675,30358.7886,49.7549,87.6054
306,4,13.1047,18679.2661,49.7549,161.5849
306,5,8.1136,8909.2907,49.7549,159.266
307,1,7.3185,10235.7338,395.9555,502.6552
307,2,5.9397,5576.0674,395.9555,80.7594
307,3,26.8452,29913.4216,395.9555,87.6054
307,4,11.0747,17294.5428,395.9555,161.5849
307,5,6.0836,8052.5742,395.9555,159.266
308,1,7.7496,10119.4603,350.1088,502.6552
308,2,7.6657,7200.7336,350.1088,80.7594
308,3,28.5758,31538.0878,350.1088,87.6054
308,4,11.5059,17178.2692,350.1088,161.5849
308,5,6.5147,7613.9571,350.1088,159.266
309,1,7.1044,9513.7466,714.8996,502.6552
309,2,7.0205,6595.0199,714.8996,80.7594
309,3,27.9306,30932.3741,714.8996,87.6054
309,4,10.8606,16572.5555,714.8996,161.5849
309,5,5.8695,7008.2433,714.8996,159.266
310,1,8.9324,9135.8442,280.7664,502.6552
310,2,8.8485,8311.1075,280.7664,80.7594
310,3,29.2705,32145.3135,280.7664,87.6054
310,4,12.6886,18288.6432,280.7664,161.5849
310,5,7.5872,7122.7658,280.7664,159.266
311,1,6.8102,6860.1286,777.579,502.6552
311,2,10.7896,10133.3472,777.579,80.7594
311,3,31.6997,34470.7014,777.579,87.6054
311,4,11.8386,15626.2079,777.579,161.5849
311,5,4.4344,4162.9519,777.579,159.266
312,1,7.0489,7084.2375,111.1859,502.6552
312,2,11.0283,10357.4561,111.1859,80.7594
312,3,31.9384,34694.8104,111.1859,87.6054
312,4,12.0773,15850.3169,111.1859,161.5849
312,5,4.6731,4387.0608,111.1859,159.266
313,1,6.1568,6246.716,376.8966,502.6552
313,2,10.1361,9519.9347,376.8966,80.7594
313,3,31.0463,33857.2889,376.8966,87.6054
313,4,11.1852,15012.7954,376.8966,161.5849
313,5,3.781,3549.5394,376.8966,159.266
314,1,6.9008,6478.4037,444.8731,502.6552
314,2,11.6792,10968.548,444.8731,80.7594
314,3,32.1013,34802.754,444.8731,87.6054
314,4,13.1148,16824.2524,444.8731,161.5849
314,5,5.7106,5360.9964,444.8731,159.266
315,1,4.4439,4171.8881,218.5536,502.6552
315,2,10.2717,10701.0807,218.5536,80.7594
315,3,31.252,35038.4349,218.5536,87.6054
315,4,10.6578,14517.7368,218.5536,161.5849
315,5,3.2537,3054.4807,218.5536,159.266
316,1,9.3405,13519.1347,354.6784,502.6552
316,2,3.087,2898.0659,354.6784,80.7594
316,3,20.6425,22325.7469,354.6784,87.6054
316,4,13.0967,19301.1092,354.6784,161.5849
316,5,8.1056,11417.112,354.6784,159.266
317,1,9.9744,15020.3429,398.7122,502.6552
317,2,5.3485,5172.6607,398.7122,80.7594
317,3,22.5002,23829.789,398.7122,87.6054
317,4,13.7307,21526.275,398.7122,161.5849
317,5,8.7395,12918.3203,398.7122,159.266
318,1,8.4688,13606.8977,13.8237,502.6552
318,2,3.8428,3759.2156,13.8237,80.7594
318,3,22.3435,25243.2342,13.8237,87.6054
318,4,12.2251,20124.567,13.8237,161.5849
318,5,7.2339,11504.8751,13.8237,159.266
319,1,7.015,11384.3252,127.6473,502.6552
319,2,4.144,4269.0319,127.6473,80.7594
319,3,23.0534,26795.6533,127.6473,87.6054
319,4,10.7712,18443.1342,127.6473,161.5849
319,5,5.7801,9282.3026,127.6473,159.266
320,1,7.4439,12279.313,37.1395,502.6552
320,2,4.4368,4524.9312,37.1395,80.7594
320,3,23.3462,26814.2224,37.1395,87.6054
320,4,11.2001,19338.122,37.1395,161.5849
320,5,6.209,10177.2904,37.1395,159.266
321,1,7.2094,11802.5745,38.6993,502.6552
321,2,3.1846,2989.676,38.6993,80.7594
321,3,22.3155,25516.2974,38.6993,87.6054
321,4,10.9657,18185.8145,38.6993,161.5849
321,5,5.9745,9700.5519,38.6993,159.266
322,1,7.8675,11184.806,76.0478,502.6552
322,2,2.5266,2371.9075,76.0478,80.7594
322,3,22.6333,24898.5288,76.0478,87.6054
322,4,11.6237,17568.046,76.0478,161.5849
322,5,6.6326,9082.7834,76.0478,159.266
323,1,8.4573,13608.8985,40.0153,502.6552
323,2,3.4946,3388.2749,40.0153,80.7594
323,3,21.6156,24050.7254,40.0153,87.6054
323,4,12.2135,19791.3182,40.0153,161.5849
323,5,7.2224,11506.8759,40.0153,159.266
324,1,15.4032,19327.9645,911.0877,502.6552
324,2,9.1498,9430.1215,911.0877,80.7594
324,3,17.8007,16711.0008,911.0877,87.6054
324,4,17.0708,21853.1717,911.0877,161.5849
324,5,14.1683,17909.6486,911.0877,159.266
